id,code,name,parent_id:id,note,reconcile,type,user_type:id
CED4010302030300,4.01.03.02.03.03.00,Custo dos Serviços Prestados a Doações/Subvenções Vinculadas,CED401030203,Custo dos Serviços Prestados a Doações/Subvenções Vinculadas,FALSE,other,account.data_account_type_expense
CED4010302030400,4.01.03.02.03.04.00,Custo dos Serviços Prestados a Doações,CED401030203,Custo dos Serviços Prestados a Doações,FALSE,other,account.data_account_type_expense
CED4010302030500,4.01.03.02.03.05.00,Custo dos Serviços Prestados a Gratuidade,CED401030203,Custo dos Serviços Prestados a Gratuidade,FALSE,other,account.data_account_type_expense
CED4010302030600,4.01.03.02.03.06.00,Outros Custos,CED401030203,Outros Custos,FALSE,other,account.data_account_type_expense
CED401030204,4.01.03.02.04,CUSTO DOS SERVIÇOS PRESTADOS PARA AS DEMAIS ATIVIDADES,CED4010302,CUSTO DOS SERVIÇOS PRESTADOS PARA AS DEMAIS ATIVIDADES,FALSE,view,account.data_account_type_view
CED4010302040100,4.01.03.02.04.01.00,Custo dos Serviços Prestados em Geral,CED401030204,Custo dos Serviços Prestados em Geral,FALSE,other,account.data_account_type_expense
CED4010302040200,4.01.03.02.04.02.00,Outros Custos,CED401030204,Outros Custos,FALSE,other,account.data_account_type_expense
CED40105,4.01.05,OUTRAS RECEITAS OPERACIONAIS,CED401,OUTRAS RECEITAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4010501,4.01.05.01,OUTRAS RECEITAS OPERACIONAIS,CED40105,OUTRAS RECEITAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED401050101,4.01.05.01.01,OUTRAS RECEITAS OPERACIONAIS,CED4010501,OUTRAS RECEITAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4010501010100,4.01.05.01.01.01.00,Variações Cambiais Ativas,CED401050101,Variações Cambiais Ativas,FALSE,other,account.data_account_type_income
CED4010501010200,4.01.05.01.01.02.00,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",CED401050101,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",FALSE,other,account.data_account_type_income
CED4010501010300,4.01.05.01.01.03.00,Ganhos em Operações Day-Trade,CED401050101,Ganhos em Operações Day-Trade,FALSE,other,account.data_account_type_income
CED4010501010400,4.01.05.01.01.04.00,Outras Receitas de Aplicações Financeiras,CED401050101,Outras Receitas de Aplicações Financeiras,FALSE,other,account.data_account_type_income
CED4010501010500,4.01.05.01.01.05.00,Ganhos na Alienação de Participações Não Integrantes do Ativo Permanente,CED401050101,Ganhos na Alienação de Participações Não Integrantes do Ativo Permanente,FALSE,other,account.data_account_type_income
CED4010501010600,4.01.05.01.01.06.00,Resultados Positivos em Participações Societárias,CED401050101,Resultados Positivos em Participações Societárias,FALSE,other,account.data_account_type_income
CED4010501010700,4.01.05.01.01.07.00,Rendimentos e Ganhos de Capital Auferidos no Exterior,CED401050101,Rendimentos e Ganhos de Capital Auferidos no Exterior,FALSE,other,account.data_account_type_income
CED4010501010800,4.01.05.01.01.08.00,Reversão dos Saldos das Provisões Operacionais,CED401050101,Reversão dos Saldos das Provisões Operacionais,FALSE,other,account.data_account_type_income
CED4010501010900,4.01.05.01.01.09.00,Outras Receitas Operacionais,CED401050101,Outras Receitas Operacionais,FALSE,other,account.data_account_type_income
CED4010501011000,4.01.05.01.01.10.00,Outras,CED401050101,Outras,FALSE,other,account.data_account_type_income
CED40107,4.01.07,DESPESAS OPERACIONAIS,CED401,DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4010701,4.01.07.01,DESPESAS OPERACIONAIS,CED40107,DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED401070101,4.01.07.01.01,DESPESAS OPERACIONAIS,CED4010701,DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED40107010100,4.01.07.01.01.00,Remunerações a Empregados,CED401070101,Remunerações a Empregados,FALSE,other,account.data_account_type_expense
CED40107010200,4.01.07.01.02.00,Indenizações Trabalhistas,CED401070101,Indenizações Trabalhistas,FALSE,other,account.data_account_type_expense
CED40107010300,4.01.07.01.03.00,Remuneração a Dirigentes e a Conselho de Administração/Fiscal,CED401070101,Remuneração a Dirigentes e a Conselho de Administração/Fiscal,FALSE,other,account.data_account_type_expense
CED40107010400,4.01.07.01.04.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,CED401070101,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED40107010500,4.01.07.01.05.00,Prestação de Serviço por Pessoa Jurídica,CED401070101,Prestação de Serviço por Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED40107010600,4.01.07.01.06.00,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),CED401070101,Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991),FALSE,other,account.data_account_type_expense
CED40107010700,4.01.07.01.07.00,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",CED401070101,"Doações a Instituições de Ensino e Pesquisa (Lei no 9.249/1995, art.13, § 2o)",FALSE,other,account.data_account_type_expense
CED40107010800,4.01.07.01.08.00,Doações a Entidades Civis,CED401070101,Doações a Entidades Civis,FALSE,other,account.data_account_type_expense
CED40107010900,4.01.07.01.09.00,Outras Contribuições e Doações,CED401070101,Outras Contribuições e Doações,FALSE,other,account.data_account_type_expense
CED40107011000,4.01.07.01.10.00,FGTS (sem indenização 40%),CED401070101,FGTS (sem indenização 40%),FALSE,other,account.data_account_type_expense
CED40107011100,4.01.07.01.11.00,"Assistência Médica, Odontológica, Medicamentos, Aparelhos Ortopédicos e Similares",CED401070101,"Assistência Médica, Odontológica, Medicamentos, Aparelhos Ortopédicos e Similares",FALSE,other,account.data_account_type_expense
CED40107011200,4.01.07.01.12.00,Provisões para Férias e 13o Salário de Empregados,CED401070101,Provisões para Férias e 13o Salário de Empregados,FALSE,other,account.data_account_type_expense
CED40107011300,4.01.07.01.13.00,Demais Provisões,CED401070101,Demais Provisões,FALSE,other,account.data_account_type_expense
CED40107011400,4.01.07.01.14.00,Arrendamento Mercantil,CED401070101,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense
CED40107011500,4.01.07.01.15.00,Aluguéis,CED401070101,Aluguéis,FALSE,other,account.data_account_type_expense
CED40107011600,4.01.07.01.16.00,Despesas com Veículos e de Conservação de Bens e Instalações,CED401070101,Despesas com Veículos e de Conservação de Bens e Instalações,FALSE,other,account.data_account_type_expense
CED40107011700,4.01.07.01.17.00,Propaganda e Publicidade,CED401070101,Propaganda e Publicidade,FALSE,other,account.data_account_type_expense
CED40107011800,4.01.07.01.18.00,Multas,CED401070101,Multas,FALSE,other,account.data_account_type_expense
CED40107011900,4.01.07.01.19.00,Encargos de Depreciação e Amortização,CED401070101,Encargos de Depreciação e Amortização,FALSE,other,account.data_account_type_expense
CED40107012000,4.01.07.01.20.00,Repasses para Outras Entidades (Sindicatos/Federações/Confederações),CED401070101,Repasses para Outras Entidades (Sindicatos/Federações/Confederações),FALSE,other,account.data_account_type_expense
CED40107012100,4.01.07.01.21.00,Contribuições Previdenciárias Patronais,CED401070101,Contribuições Previdenciárias Patronais,FALSE,other,account.data_account_type_expense
CED40107012200,4.01.07.01.22.00,COFINS,CED401070101,COFINS,FALSE,other,account.data_account_type_expense
CED40107012300,4.01.07.01.23.00,CSLL,CED401070101,CSLL,FALSE,other,account.data_account_type_expense
CED40107012400,4.01.07.01.24.00,PIS/PASEP,CED401070101,PIS/PASEP,FALSE,other,account.data_account_type_expense
CED40107012500,4.01.07.01.25.00,CPMF,CED401070101,CPMF,FALSE,other,account.data_account_type_expense
CED40107012600,4.01.07.01.26.00,"Demais Impostos, Taxas e Contribuições, exceto as citadas acima.",CED401070101,"Demais Impostos, Taxas e Contribuições, exceto as citadas acima.",FALSE,other,account.data_account_type_expense
CED40107012700,4.01.07.01.27.00,Outras Despesas Operacionais,CED401070101,Outras Despesas Operacionais,FALSE,other,account.data_account_type_expense
CED40109,4.01.09,OUTRAS DESPESAS OPERACIONAIS,CED401,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4010901,4.01.09.01,OUTRAS DESPESAS OPERACIONAIS,CED40109,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED401090101,4.01.09.01.01,OUTRAS DESPESAS OPERACIONAIS,CED4010901,OUTRAS DESPESAS OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4010901010100,4.01.09.01.01.01.00,(-) Variações Cambiais Passivas,CED401090101,(-) Variações Cambiais Passivas,FALSE,other,account.data_account_type_expense
CED4010901010200,4.01.09.01.01.02.00,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",CED401090101,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",FALSE,other,account.data_account_type_expense
CED4010901010300,4.01.09.01.01.03.00,(-) Perdas em Operações Day-Trade,CED401090101,(-) Perdas em Operações Day-Trade,FALSE,other,account.data_account_type_expense
CED4010901010400,4.01.09.01.01.04.00,(-) Outras Despesas de Aplicações,CED401090101,(-) Outras Despesas de Aplicações,FALSE,other,account.data_account_type_expense
CED4010901010500,4.01.09.01.01.05.00,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,CED401090101,(-) Prejuízos na Alienação de Participações Não Integrantes do Ativo Permanente,FALSE,other,account.data_account_type_expense
CED4010901010600,4.01.09.01.01.06.00,(-) Resultados Negativos em Participações Societárias,CED401090101,(-) Resultados Negativos em Participações Societárias,FALSE,other,account.data_account_type_expense
CED4010901010700,4.01.09.01.01.07.00,(-) Perdas em Operações Realizadas no Exterior,CED401090101,(-) Perdas em Operações Realizadas no Exterior,FALSE,other,account.data_account_type_expense
CED4010901010800,4.01.09.01.01.08.00,Outras Despesas Operacionais,CED401090101,Outras Despesas Operacionais,FALSE,other,account.data_account_type_expense
CED403,4.03,OUTRAS RECEITAS E DESPESAS,CED4,OUTRAS RECEITAS E DESPESAS,FALSE,view,account.data_account_type_view
CED40301,4.03.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,CED403,RECEITAS E DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4030101,4.03.01.01,RECEITAS E DESPESAS NÃO OPERACIONAIS,CED40301,RECEITAS E DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED403010101,4.03.01.01.01,RECEITAS NÃO OPERACIONAIS,CED4030101,RECEITAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4030101010100,4.03.01.01.01.01.00,Receitas de Alienações de Bens e Direitos do Ativo Permanente.,CED403010101,Receitas de Alienações de Bens e Direitos do Ativo Permanente.,FALSE,other,account.data_account_type_income
CED4030101010200,4.03.01.01.01.02.00,Outras Receitas Não Operacionais,CED403010101,Outras Receitas Não Operacionais,FALSE,other,account.data_account_type_income
CED40302,4.03.02,DESPESAS NÃO OPERACIONAIS,CED403,DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4030201,4.03.02.01,DESPESAS NÃO OPERACIONAIS,CED40302,DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED403020101,4.03.02.01.01,DESPESAS NÃO OPERACIONAIS,CED4030201,DESPESAS NÃO OPERACIONAIS,FALSE,view,account.data_account_type_view
CED4030201010100,4.03.02.01.01.01.00,(-) Valor Contábil dos Bens e Direitos Alienados,CED403020101,(-) Valor Contábil dos Bens e Direitos Alienados,FALSE,other,account.data_account_type_expense
CED4030201010200,4.03.02.01.01.02.00,(-) Outras Despesas Não Operacionais,CED403020101,(-) Outras Despesas Não Operacionais,FALSE,other,account.data_account_type_expense
CED5,5,CUSTOS DE PRODUÇÃO,CED0,CUSTOS DE PRODUÇÃO,FALSE,view,account.data_account_type_view
CED501,5.01,CUSTO DOS BENS E SERVIÇOS PRODUZIDOS,CED5,CUSTO DOS BENS E SERVIÇOS PRODUZIDOS,FALSE,view,account.data_account_type_view
CED50101,5.01.01,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS,CED501,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS,FALSE,view,account.data_account_type_view
CED501010100,5.01.01.01.00,Consumo de Insumos,CED50101,Consumo de Insumos,FALSE,other,account.data_account_type_expense
CED501010400,5.01.01.04.00,Remuneração a Dirigentes de Ligados à Produção,CED50101,Remuneração a Dirigentes de Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501010500,5.01.01.05.00,Custo do Pessoal Aplicado na Produção,CED50101,Custo do Pessoal Aplicado na Produção,FALSE,other,account.data_account_type_expense
CED501010503,5.01.01.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção,CED50101,Planos de Poupança e Investimentos de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501010505,5.01.01.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,CED50101,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501010507,5.01.01.05.07,Plano de Previdência Privada de Empregados Ligados à Produção,CED50101,Plano de Previdência Privada de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501010509,5.01.01.05.09,Outros Gastos com Pessoal Ligado à Produção,CED50101,Outros Gastos com Pessoal Ligado à Produção,FALSE,other,account.data_account_type_expense
CED501010600,5.01.01.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,CED50101,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501010700,5.01.01.07.00,Prestação de Serviço Pessoa Jurídica,CED50101,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501010800,5.01.01.08.00,Serviços Prestados por Cooperativa de Trabalho,CED50101,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense
CED501010900,5.01.01.09.00,Locação de Mão-de-obra,CED50101,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense
CED501011000,5.01.01.10.00,Encargos Sociais – Previdência Social,CED50101,Encargos Sociais – Previdência Social,FALSE,other,account.data_account_type_expense
CED501011100,5.01.01.11.00,Encargos Sociais – FGTS,CED50101,Encargos Sociais – FGTS,FALSE,other,account.data_account_type_expense
CED501011200,5.01.01.12.00,Encargos Sociais – Outros,CED50101,Encargos Sociais – Outros,FALSE,other,account.data_account_type_expense
CED501011300,5.01.01.13.00,Alimentação do Trabalhador,CED50101,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense
CED501011400,5.01.01.14.00,Manutenção e Reparo de Bens Aplicados na Produção,CED50101,Manutenção e Reparo de Bens Aplicados na Produção,FALSE,other,account.data_account_type_expense
CED501011500,5.01.01.15.00,Arrendamento Mercantil,CED50101,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense
CED501011600,5.01.01.16.00,"Encargos de Depreciação, Amortização e Exaustão",CED50101,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense
CED501011700,5.01.01.17.00,Constituição de Provisões,CED50101,Constituição de Provisões,FALSE,other,account.data_account_type_expense
CED501011800,5.01.01.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,CED50101,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501011900,5.01.01.19.00,Serviços Prestados Pessoa Jurídica,CED50101,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501012000,5.01.01.20.00,Royalties e Assistência Técnica – PAÍS,CED50101,Royalties e Assistência Técnica – PAÍS,FALSE,other,account.data_account_type_expense
CED501012100,5.01.01.21.00,Royalties e Assistência Técnica – EXTERIOR,CED50101,Royalties e Assistência Técnica – EXTERIOR,FALSE,other,account.data_account_type_expense
CED501019000,5.01.01.90.00,Outros Custos,CED50101,Outros Custos,FALSE,other,account.data_account_type_expense
CED50103,5.01.03,CUSTO DOS SERVIÇOS PRODUZIDOS,CED501,CUSTO DOS SERVIÇOS PRODUZIDOS,FALSE,view,account.data_account_type_view
CED501030200,5.01.03.02.00,Material Aplicado na Produção de Serviços,CED50103,Material Aplicado na Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030400,5.01.03.04.00,Remuneração a Dirigentes ligados à Produção de Serviços,CED50103,Remuneração a Dirigentes ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030500,5.01.03.05.00,Custo do Pessoal Aplicado na Produção de Serviços,CED50103,Custo do Pessoal Aplicado na Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030503,5.01.03.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção de Serviços,CED50103,Planos de Poupança e Investimentos de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030505,5.01.03.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção de Serviços,CED50103,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030507,5.01.03.05.07,Plano de Previdência Privada de Empregados Ligados à Produção de Serviços,CED50103,Plano de Previdência Privada de Empregados Ligados à Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030509,5.01.03.05.09,Outros Gastos com Pessoal Ligado à Produção de Serviços,CED50103,Outros Gastos com Pessoal Ligado à Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501030600,5.01.03.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,CED50103,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501030700,5.01.03.07.00,Prestação de Serviço Pessoa Jurídica,CED50103,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501030800,5.01.03.08.00,Serviços Prestados por Cooperativa de Trabalho,CED50103,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense
CED501030900,5.01.03.09.00,Locação de Mão-de-obra,CED50103,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense
CED501031000,5.01.03.10.00,Encargos Sociais – Previdência Social,CED50103,Encargos Sociais – Previdência Social,FALSE,other,account.data_account_type_expense
CED501031100,5.01.03.11.00,Encargos Sociais – FGTS,CED50103,Encargos Sociais – FGTS,FALSE,other,account.data_account_type_expense
CED501031200,5.01.03.12.00,Encargos Sociais – Outros,CED50103,Encargos Sociais – Outros,FALSE,other,account.data_account_type_expense
CED501031300,5.01.03.13.00,Alimentação do Trabalhador,CED50103,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense
CED501031400,5.01.03.14.00,Manutenção e Reparo de Bens Aplicados na Produção de Serviços,CED50103,Manutenção e Reparo de Bens Aplicados na Produção de Serviços,FALSE,other,account.data_account_type_expense
CED501031500,5.01.03.15.00,Arrendamento Mercantil,CED50103,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense
CED501031600,5.01.03.16.00,"Encargos de Depreciação, Amortização e Exaustão",CED50103,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense
CED501031700,5.01.03.17.00,Constituição de Provisões,CED50103,Constituição de Provisões,FALSE,other,account.data_account_type_expense
CED501031800,5.01.03.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,CED50103,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501031900,5.01.03.19.00,Serviços Prestados Pessoa Jurídica,CED50103,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501032000,5.01.03.20.00,Royalties e Assistência Técnica – PAÍS,CED50103,Royalties e Assistência Técnica – PAÍS,FALSE,other,account.data_account_type_expense
CED501032100,5.01.03.21.00,Royalties e Assistência Técnica – EXTERIOR,CED50103,Royalties e Assistência Técnica – EXTERIOR,FALSE,other,account.data_account_type_expense
CED501039000,5.01.03.90.00,Outros Custos,CED50103,Outros Custos,FALSE,view,account.data_account_type_view
CED501039001,5.01.03.90.01,Outros Custos Reembolsáveis,CED50103,Outros Custos Reembolsáveis,FALSE,other,account.data_account_type_expense
CED501039002,5.01.03.90.02,Outros Custos Não Reembolsáveis,CED50103,Outros Custos Não Reembolsáveis,FALSE,other,account.data_account_type_expense
CED50105,5.01.05,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS DA ATIVIDADE RURAL,CED501,CUSTO DOS PRODUTOS DE FABRICAÇÃO PRÓPRIA PRODUZIDOS DA ATIVIDADE RURAL,FALSE,view,account.data_account_type_view
CED501050100,5.01.05.01.00,Consumo de Insumos,CED50105,Consumo de Insumos,FALSE,other,account.data_account_type_expense
CED501050400,5.01.05.04.00,Remuneração a Dirigentes de Ligados à Produção,CED50105,Remuneração a Dirigentes de Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501050500,5.01.05.05.00,Custo do Pessoal Aplicado na Produção,CED50105,Custo do Pessoal Aplicado na Produção,FALSE,other,account.data_account_type_expense
CED501050503,5.01.05.05.03,Planos de Poupança e Investimentos de Empregados Ligados à Produção,CED50105,Planos de Poupança e Investimentos de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501050505,5.01.05.05.05,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,CED50105,Fundo de Aposentadoria Programada Individual de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501050507,5.01.05.05.07,Plano de Previdência Privada de Empregados Ligados à Produção,CED50105,Plano de Previdência Privada de Empregados Ligados à Produção,FALSE,other,account.data_account_type_expense
CED501050509,5.01.05.05.09,Outros Gastos com Pessoal Ligado à Produção,CED50105,Outros Gastos com Pessoal Ligado à Produção,FALSE,other,account.data_account_type_expense
CED501050600,5.01.05.06.00,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,CED50105,Prestação de Serviços por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501050700,5.01.05.07.00,Prestação de Serviço Pessoa Jurídica,CED50105,Prestação de Serviço Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501050800,5.01.05.08.00,Serviços Prestados por Cooperativa de Trabalho,CED50105,Serviços Prestados por Cooperativa de Trabalho,FALSE,other,account.data_account_type_expense
CED501050900,5.01.05.09.00,Locação de Mão-de-obra,CED50105,Locação de Mão-de-obra,FALSE,other,account.data_account_type_expense
CED501051000,5.01.05.10.00,Encargos Sociais – Previdência Social,CED50105,Encargos Sociais – Previdência Social,FALSE,other,account.data_account_type_expense
CED501051100,5.01.05.11.00,Encargos Sociais – FGTS,CED50105,Encargos Sociais – FGTS,FALSE,other,account.data_account_type_expense
CED501051200,5.01.05.12.00,Encargos Sociais – Outros,CED50105,Encargos Sociais – Outros,FALSE,other,account.data_account_type_expense
CED501051300,5.01.05.13.00,Alimentação do Trabalhador,CED50105,Alimentação do Trabalhador,FALSE,other,account.data_account_type_expense
CED501051400,5.01.05.14.00,Manutenção e Reparo de Bens Aplicados na Produção,CED50105,Manutenção e Reparo de Bens Aplicados na Produção,FALSE,other,account.data_account_type_expense
CED501051500,5.01.05.15.00,Arrendamento Mercantil,CED50105,Arrendamento Mercantil,FALSE,other,account.data_account_type_expense
CED501051600,5.01.05.16.00,"Encargos de Depreciação, Amortização e Exaustão",CED50105,"Encargos de Depreciação, Amortização e Exaustão",FALSE,other,account.data_account_type_expense
CED501051700,5.01.05.17.00,Constituição de Provisões,CED50105,Constituição de Provisões,FALSE,other,account.data_account_type_expense
CED501051800,5.01.05.18.00,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,CED50105,Serviços Prestados por Pessoa Física sem Vínculo Empregatício,FALSE,other,account.data_account_type_expense
CED501051900,5.01.05.19.00,Serviços Prestados Pessoa Jurídica,CED50105,Serviços Prestados Pessoa Jurídica,FALSE,other,account.data_account_type_expense
CED501052000,5.01.05.20.00,Royalties e Assistência Técnica – PAÍS,CED50105,Royalties e Assistência Técnica – PAÍS,FALSE,other,account.data_account_type_expense
CED501052100,5.01.05.21.00,Royalties e Assistência Técnica – EXTERIOR,CED50105,Royalties e Assistência Técnica – EXTERIOR,FALSE,other,account.data_account_type_expense
CED501059000,5.01.05.90.00,Outros Custos,CED50105,Outros Custos,FALSE,other,account.data_account_type_expense
